X1,estimate,SE,df,t.ratio,p.value
S postbreeding - S prebreeding,-0.108120846,0.00204589,15984,-52.84782609,0
S postbreeding - NR prebreeding,0.100594922,0.00204589,15984,49.16926888,0
S postbreeding - R prebreeding,-0.358091776,0.00204589,15984,-175.0298173,0
NR postbreeding - R postbreeding,-0.393014748,0.00204589,15984,-192.0996349,0
NR postbreeding - N nonbreeding,-0.351233237,0.00204589,15984,-171.6774673,0
NR postbreeding - S nonbreeding,-0.258637981,0.00204589,15984,-126.4183141,0
NR postbreeding - NR nonbreeding,0.011582751,0.00204589,15984,5.661472729,4.58E-08
NR postbreeding - R nonbreeding,-0.420786615,0.00204589,15984,-205.6741018,0
NR postbreeding - N prebreeding,-0.329853413,0.00204589,15984,-161.2273344,0
NR postbreeding - S prebreeding,-0.241717911,0.00204589,15984,-118.1480407,0
NR postbreeding - NR prebreeding,-0.033002143,0.00204589,15984,-16.13094578,6.22E-57
NR postbreeding - R prebreeding,-0.491688841,0.00204589,15984,-240.330032,0
R postbreeding - N nonbreeding,0.041781511,0.00204589,15984,20.42216752,2.81E-90
R postbreeding - S nonbreeding,0.134376766,0.00204589,15984,65.68132077,0
R postbreeding - NR nonbreeding,0.404597499,0.00204589,15984,197.7611076,0
R postbreeding - R nonbreeding,-0.027771868,0.00204589,15984,-13.57446692,1.16E-40
R postbreeding - N prebreeding,0.063161335,0.00204589,15984,30.87230048,5.99E-202
R postbreeding - S prebreeding,0.151296837,0.00204589,15984,73.95159411,0
R postbreeding - NR prebreeding,0.360012605,0.00204589,15984,175.9686891,0
R postbreeding - R prebreeding,-0.098674094,0.00204589,15984,-48.23039712,0
N nonbreeding - S nonbreeding,0.092595255,0.00204589,15984,45.25915325,0
N nonbreeding - NR nonbreeding,0.362815988,0.00204589,15984,177.3389401,0
N nonbreeding - R nonbreeding,-0.069553379,0.00204589,15984,-33.99663443,3.06E-243
N nonbreeding - N prebreeding,0.021379824,0.00204589,15984,10.45013297,1.41E-24
N nonbreeding - S prebreeding,0.109515326,0.00204589,15984,53.5294266,0
N nonbreeding - NR prebreeding,0.318231094,0.00204589,15984,155.5465216,0
N nonbreeding - R prebreeding,-0.140455605,0.00204589,15984,-68.65256463,0
S nonbreeding - NR nonbreeding,0.270220733,0.00204589,15984,132.0797868,0
S nonbreeding - R nonbreeding,-0.162148634,0.00204589,15984,-79.25578769,0
S nonbreeding - N prebreeding,-0.071215431,0.00204589,15984,-34.80902029,1.61E-254
S nonbreeding - S prebreeding,0.016920071,0.00204589,15984,8.270273344,8.64E-16
S nonbreeding - NR prebreeding,0.225635839,0.00204589,15984,110.2873683,0
S nonbreeding - R prebreeding,-0.23305086,0.00204589,15984,-113.9117179,0
NR nonbreeding - R nonbreeding,-0.432369367,0.00204589,15984,-211.3355745,0
NR nonbreeding - N prebreeding,-0.341436164,0.00204589,15984,-166.8888071,0
NR nonbreeding - S prebreeding,-0.253300662,0.00204589,15984,-123.8095135,0
NR nonbreeding - NR prebreeding,-0.044584894,0.00204589,15984,-21.79241851,1.68E-102
NR nonbreeding - R prebreeding,-0.503271592,0.00204589,15984,-245.9915047,0
R nonbreeding - N prebreeding,0.090933203,0.00204589,15984,44.4467674,0
R nonbreeding - S prebreeding,0.179068705,0.00204589,15984,87.52606103,0
R nonbreeding - NR prebreeding,0.387784473,0.00204589,15984,189.543156,0
R nonbreeding - R prebreeding,-0.070902226,0.00204589,15984,-34.6559302,2.19E-252
N prebreeding - S prebreeding,0.088135502,0.00204589,15984,43.07929363,0
N prebreeding - NR prebreeding,0.29685127,0.00204589,15984,145.0963886,0
N prebreeding - R prebreeding,-0.161835429,0.00204589,15984,-79.1026976,0
S prebreeding - NR prebreeding,0.208715768,0.00204589,15984,102.017095,0
S prebreeding - R prebreeding,-0.24997093,0.00204589,15984,-122.1819912,0
NR prebreeding - R prebreeding,-0.458686698,0.00204589,15984,-224.1990862,0
,,,,,
